pickup_date,pickup_month,affiliated_base,trips
2015-02-07,2015-02,B00014,173
2015-02-07,2015-02,B00035,3
2015-02-07,2015-02,B00053,271
2015-02-07,2015-02,B00083,14
2015-02-07,2015-02,B00084,6
2015-02-07,2015-02,B00111,466
2015-02-07,2015-02,B00208,5
2015-02-07,2015-02,B00227,154
2015-02-07,2015-02,B00235,19
2015-02-07,2015-02,B00254,146
2015-02-07,2015-02,B00271,274
2015-02-07,2015-02,B00272,348
2015-02-07,2015-02,B00277,89
2015-02-07,2015-02,B00280,106
2015-02-07,2015-02,B00296,86
2015-02-07,2015-02,B00381,67
2015-02-07,2015-02,B00411,46
2015-02-07,2015-02,B00412,132
2015-02-07,2015-02,B00446,102
2015-02-07,2015-02,B00448,353
2015-02-07,2015-02,B00477,336
2015-02-07,2015-02,B00608,25
2015-02-07,2015-02,B00623,1
2015-02-07,2015-02,B00628,242
2015-02-07,2015-02,B00789,430
2015-02-07,2015-02,B00837,60
2015-02-07,2015-02,B00888,35
2015-02-07,2015-02,B01087,428
2015-02-07,2015-02,B01183,29
2015-02-07,2015-02,B01197,136
2015-02-07,2015-02,B01309,2
2015-02-07,2015-02,B01367,63
2015-02-07,2015-02,B01779,53
2015-02-07,2015-02,B01800,2
2015-02-07,2015-02,B01803,4
2015-02-07,2015-02,B01861,2
2015-02-07,2015-02,B01871,2
2015-02-07,2015-02,B01875,53
2015-02-07,2015-02,B01876,11
2015-02-07,2015-02,B01877,67
2015-02-07,2015-02,B01899,140
2015-02-07,2015-02,B01907,15
2015-02-07,2015-02,B01912,21
2015-02-07,2015-02,B01944,2
2015-02-07,2015-02,B01949,184
2015-02-07,2015-02,B01964,2
2015-02-07,2015-02,B01970,6
2015-02-07,2015-02,B01976,42
2015-02-07,2015-02,B01985,16
2015-02-07,2015-02,B01989,6
2015-02-07,2015-02,B01998,290
2015-02-07,2015-02,B02003,91
2015-02-07,2015-02,B02005,26
2015-02-07,2015-02,B02011,3
2015-02-07,2015-02,B02016,20
2015-02-07,2015-02,B02022,5
2015-02-07,2015-02,B02027,7
2015-02-07,2015-02,B02054,4
2015-02-07,2015-02,B02067,125
2015-02-07,2015-02,B02073,7
2015-02-07,2015-02,B02096,23
2015-02-07,2015-02,B02101,133
2015-02-07,2015-02,B02110,4
2015-02-07,2015-02,B02133,18
2015-02-07,2015-02,B02148,14
2015-02-07,2015-02,B02155,10
2015-02-07,2015-02,B02173,7
2015-02-07,2015-02,B02202,49
2015-02-07,2015-02,B02207,168
2015-02-07,2015-02,B02216,183
2015-02-07,2015-02,B02217,9
2015-02-07,2015-02,B02225,23
2015-02-07,2015-02,B02240,7
2015-02-07,2015-02,B02241,18
2015-02-07,2015-02,B02253,6
2015-02-07,2015-02,B02273,24
2015-02-07,2015-02,B02277,16
2015-02-07,2015-02,B02280,2
2015-02-07,2015-02,B02285,25
2015-02-07,2015-02,B02306,7
2015-02-07,2015-02,B02331,7
2015-02-07,2015-02,B02334,9
2015-02-07,2015-02,B02339,2
2015-02-07,2015-02,B02342,19
2015-02-07,2015-02,B02345,57
2015-02-07,2015-02,B02352,2
2015-02-07,2015-02,B02356,11
2015-02-07,2015-02,B02376,8
2015-02-07,2015-02,B02382,60
2015-02-07,2015-02,B02394,17
2015-02-07,2015-02,B02401,76
2015-02-07,2015-02,B02408,24
2015-02-07,2015-02,B02410,6
2015-02-07,2015-02,B02418,1
2015-02-07,2015-02,B02424,5
2015-02-07,2015-02,B02429,42
2015-02-07,2015-02,B02440,19
2015-02-07,2015-02,B02453,75
2015-02-07,2015-02,B02459,7
2015-02-07,2015-02,B02468,27
2015-02-07,2015-02,B02469,12
2015-02-07,2015-02,B02472,6
2015-02-07,2015-02,B02480,1
2015-02-07,2015-02,B02492,9
2015-02-07,2015-02,B02499,3
2015-02-07,2015-02,B02503,8
2015-02-07,2015-02,B02507,26
2015-02-07,2015-02,B02512,1189
2015-02-07,2015-02,B02514,5
2015-02-07,2015-02,B02515,16
2015-02-07,2015-02,B02524,3
2015-02-07,2015-02,B02532,24
2015-02-07,2015-02,B02533,23
2015-02-07,2015-02,B02554,17
2015-02-07,2015-02,B02587,15
2015-02-07,2015-02,B02588,20
2015-02-07,2015-02,B02598,8933
2015-02-07,2015-02,B02609,31
2015-02-07,2015-02,B02612,2
2015-02-07,2015-02,B02617,12938
2015-02-07,2015-02,B02630,2
2015-02-07,2015-02,B02633,3
2015-02-07,2015-02,B02638,18
2015-02-07,2015-02,B02639,5
2015-02-07,2015-02,B02642,14
2015-02-07,2015-02,B02644,77
2015-02-07,2015-02,B02646,114
2015-02-07,2015-02,B02651,57
2015-02-07,2015-02,B02655,14
2015-02-07,2015-02,B02662,12
2015-02-07,2015-02,B02664,5
2015-02-07,2015-02,B02668,22
2015-02-07,2015-02,B02670,3
2015-02-07,2015-02,B02680,6
2015-02-07,2015-02,B02682,10878
2015-02-07,2015-02,B02683,6
2015-02-07,2015-02,B02686,16
2015-02-07,2015-02,B02689,19
2015-02-07,2015-02,B02691,5
2015-02-07,2015-02,B02699,25
2015-02-07,2015-02,B02715,187
2015-02-07,2015-02,B02723,18
2015-02-07,2015-02,B02724,14
2015-02-07,2015-02,B02725,11
2015-02-07,2015-02,B02729,945
2015-02-07,2015-02,B02732,18
2015-02-07,2015-02,B02739,17
2015-02-07,2015-02,B02747,15
2015-02-07,2015-02,B02749,47
2015-02-07,2015-02,B02763,45
2015-02-07,2015-02,B02764,31430
2015-02-07,2015-02,B02765,3603
2015-02-07,2015-02,B02767,7
2015-02-07,2015-02,B02769,36
2015-02-07,2015-02,B02770,39
2015-02-07,2015-02,B02771,29
2015-02-07,2015-02,B02772,15
2015-02-07,2015-02,B02773,1
2015-02-07,2015-02,B02774,397
2015-02-07,2015-02,B02780,11
2015-02-07,2015-02,B02787,30
2015-02-07,2015-02,B02788,299
2015-02-07,2015-02,B02789,295
2015-02-07,2015-02,B02795,68
2015-02-07,2015-02,B02800,22
2015-02-07,2015-02,B02806,28
2015-02-07,2015-02,B02809,6
2015-02-07,2015-02,B02810,18
2015-02-07,2015-02,B02815,38
2015-02-07,2015-02,B02818,136
2015-02-07,2015-02,B02820,1
2015-02-07,2015-02,B02822,25
2015-02-07,2015-02,B02826,1
2015-02-07,2015-02,B02834,14
2015-02-07,2015-02,B02835,34
2015-02-07,2015-02,,3015
2015-02-08,2015-02,B00013,151
2015-02-08,2015-02,B00014,172
2015-02-08,2015-02,B00035,1
2015-02-08,2015-02,B00053,178
2015-02-08,2015-02,B00083,21
2015-02-08,2015-02,B00111,374
2015-02-08,2015-02,B00202,6
2015-02-08,2015-02,B00227,153
2015-02-08,2015-02,B00235,13
2015-02-08,2015-02,B00254,113
2015-02-08,2015-02,B00271,248
2015-02-08,2015-02,B00272,289
2015-02-08,2015-02,B00277,56
2015-02-08,2015-02,B00280,86
2015-02-08,2015-02,B00296,51
2015-02-08,2015-02,B00381,65
2015-02-08,2015-02,B00411,37
2015-02-08,2015-02,B00412,112
2015-02-08,2015-02,B00446,75
2015-02-08,2015-02,B00448,331
2015-02-08,2015-02,B00477,247
2015-02-08,2015-02,B00608,26
2015-02-08,2015-02,B00628,210
2015-02-08,2015-02,B00789,345
2015-02-08,2015-02,B00837,59
2015-02-08,2015-02,B00888,25
2015-02-08,2015-02,B01087,329
2015-02-08,2015-02,B01183,12
2015-02-08,2015-02,B01197,121
2015-02-08,2015-02,B01309,10
2015-02-08,2015-02,B01367,88
2015-02-08,2015-02,B01779,36
2015-02-08,2015-02,B01800,2
2015-02-08,2015-02,B01803,13
2015-02-08,2015-02,B01861,3
2015-02-08,2015-02,B01871,1
2015-02-08,2015-02,B01875,57
2015-02-08,2015-02,B01877,65
2015-02-08,2015-02,B01899,117
2015-02-08,2015-02,B01907,5
2015-02-08,2015-02,B01912,19
2015-02-08,2015-02,B01949,162
2015-02-08,2015-02,B01964,6
2015-02-08,2015-02,B01970,3
2015-02-08,2015-02,B01976,25
2015-02-08,2015-02,B01985,20
2015-02-08,2015-02,B01989,8
2015-02-08,2015-02,B01998,264
2015-02-08,2015-02,B02003,63
2015-02-08,2015-02,B02005,3
2015-02-08,2015-02,B02016,10
2015-02-08,2015-02,B02027,3
2015-02-08,2015-02,B02054,6
2015-02-08,2015-02,B02067,62
2015-02-08,2015-02,B02073,7
2015-02-08,2015-02,B02096,37
2015-02-08,2015-02,B02101,107
2015-02-08,2015-02,B02110,5
2015-02-08,2015-02,B02133,10
2015-02-08,2015-02,B02155,1
2015-02-08,2015-02,B02175,5
2015-02-08,2015-02,B02191,2
2015-02-08,2015-02,B02202,32
2015-02-08,2015-02,B02207,118
2015-02-08,2015-02,B02216,183
2015-02-08,2015-02,B02217,2
2015-02-08,2015-02,B02222,2
2015-02-08,2015-02,B02225,27
2015-02-08,2015-02,B02240,1
2015-02-08,2015-02,B02241,5
2015-02-08,2015-02,B02252,5
2015-02-08,2015-02,B02253,10
2015-02-08,2015-02,B02254,8
2015-02-08,2015-02,B02256,6
2015-02-08,2015-02,B02273,25
2015-02-08,2015-02,B02277,9
2015-02-08,2015-02,B02280,3
2015-02-08,2015-02,B02285,10
2015-02-08,2015-02,B02306,4
2015-02-08,2015-02,B02330,7
2015-02-08,2015-02,B02331,9
2015-02-08,2015-02,B02334,18
2015-02-08,2015-02,B02339,2
2015-02-08,2015-02,B02342,8
2015-02-08,2015-02,B02345,30
2015-02-08,2015-02,B02356,10
2015-02-08,2015-02,B02360,3
2015-02-08,2015-02,B02376,8
2015-02-08,2015-02,B02382,90
2015-02-08,2015-02,B02394,15
2015-02-08,2015-02,B02401,26
2015-02-08,2015-02,B02410,20
2015-02-08,2015-02,B02424,1
2015-02-08,2015-02,B02429,11
2015-02-08,2015-02,B02440,3
2015-02-08,2015-02,B02453,55
2015-02-08,2015-02,B02459,4
2015-02-08,2015-02,B02468,17
2015-02-08,2015-02,B02469,24
2015-02-08,2015-02,B02472,2
2015-02-08,2015-02,B02492,14
2015-02-08,2015-02,B02499,4
2015-02-08,2015-02,B02503,10
2015-02-08,2015-02,B02507,41
2015-02-08,2015-02,B02512,979
2015-02-08,2015-02,B02514,9
2015-02-08,2015-02,B02515,6
2015-02-08,2015-02,B02522,9
2015-02-08,2015-02,B02532,16
2015-02-08,2015-02,B02533,14
2015-02-08,2015-02,B02534,15
2015-02-08,2015-02,B02535,1
2015-02-08,2015-02,B02587,8
2015-02-08,2015-02,B02588,13
2015-02-08,2015-02,B02598,6933
2015-02-08,2015-02,B02608,3
2015-02-08,2015-02,B02609,30
2015-02-08,2015-02,B02612,2
2015-02-08,2015-02,B02617,10201
2015-02-08,2015-02,B02630,8
2015-02-08,2015-02,B02633,5
2015-02-08,2015-02,B02638,13
2015-02-08,2015-02,B02639,7
2015-02-08,2015-02,B02642,5
2015-02-08,2015-02,B02644,64
2015-02-08,2015-02,B02646,54
2015-02-08,2015-02,B02651,38
2015-02-08,2015-02,B02655,1
2015-02-08,2015-02,B02662,2
2015-02-08,2015-02,B02668,17
2015-02-08,2015-02,B02670,2
2015-02-08,2015-02,B02680,9
2015-02-08,2015-02,B02682,8564
2015-02-08,2015-02,B02686,10
2015-02-08,2015-02,B02689,20
2015-02-08,2015-02,B02691,5
2015-02-08,2015-02,B02699,9
2015-02-08,2015-02,B02715,161
2015-02-08,2015-02,B02723,15
2015-02-08,2015-02,B02724,9
2015-02-08,2015-02,B02725,12
2015-02-08,2015-02,B02729,870
2015-02-08,2015-02,B02732,3
2015-02-08,2015-02,B02739,2
2015-02-08,2015-02,B02747,4
2015-02-08,2015-02,B02749,51
2015-02-08,2015-02,B02763,37
2015-02-08,2015-02,B02764,23749
2015-02-08,2015-02,B02765,2677
2015-02-08,2015-02,B02767,7
2015-02-08,2015-02,B02769,35
2015-02-08,2015-02,B02770,46
2015-02-08,2015-02,B02771,17
2015-02-08,2015-02,B02772,9
2015-02-08,2015-02,B02773,4
2015-02-08,2015-02,B02774,279
2015-02-08,2015-02,B02780,6
2015-02-08,2015-02,B02787,20
2015-02-08,2015-02,B02788,248
2015-02-08,2015-02,B02789,199
2015-02-08,2015-02,B02795,37
2015-02-08,2015-02,B02800,11
2015-02-08,2015-02,B02806,17
2015-02-08,2015-02,B02809,11
2015-02-08,2015-02,B02810,14
2015-02-08,2015-02,B02815,50
2015-02-08,2015-02,B02818,78
2015-02-08,2015-02,B02820,2
2015-02-08,2015-02,B02822,22
2015-02-08,2015-02,B02826,5
2015-02-08,2015-02,B02834,12
2015-02-08,2015-02,B02835,15
2015-02-08,2015-02,,2508
2015-02-09,2015-02,B00013,152
2015-02-09,2015-02,B00014,112
2015-02-09,2015-02,B00035,7
2015-02-09,2015-02,B00053,142
2015-02-09,2015-02,B00083,8
2015-02-09,2015-02,B00084,1
2015-02-09,2015-02,B00111,455
2015-02-09,2015-02,B00202,7
2015-02-09,2015-02,B00208,3
2015-02-09,2015-02,B00227,202
2015-02-09,2015-02,B00235,8
2015-02-09,2015-02,B00254,50
2015-02-09,2015-02,B00271,283
2015-02-09,2015-02,B00272,256
2015-02-09,2015-02,B00277,60
2015-02-09,2015-02,B00280,102
2015-02-09,2015-02,B00296,36
2015-02-09,2015-02,B00381,78
2015-02-09,2015-02,B00411,26
2015-02-09,2015-02,B00412,65
2015-02-09,2015-02,B00446,88
2015-02-09,2015-02,B00448,330
2015-02-09,2015-02,B00477,285
2015-02-09,2015-02,B00608,32
2015-02-09,2015-02,B00623,1
2015-02-09,2015-02,B00628,153
2015-02-09,2015-02,B00789,309
2015-02-09,2015-02,B00837,66
2015-02-09,2015-02,B00888,29
2015-02-09,2015-02,B01087,299
2015-02-09,2015-02,B01183,13
2015-02-09,2015-02,B01197,119
2015-02-09,2015-02,B01309,5
2015-02-09,2015-02,B01367,62
2015-02-09,2015-02,B01779,44
2015-02-09,2015-02,B01803,13
2015-02-09,2015-02,B01861,1
2015-02-09,2015-02,B01871,7
2015-02-09,2015-02,B01875,59
2015-02-09,2015-02,B01877,77
2015-02-09,2015-02,B01899,147
2015-02-09,2015-02,B01912,1
2015-02-09,2015-02,B01913,3
2015-02-09,2015-02,B01949,119
2015-02-09,2015-02,B01964,1
2015-02-09,2015-02,B01970,1
2015-02-09,2015-02,B01976,20
2015-02-09,2015-02,B01985,18
2015-02-09,2015-02,B01998,316
2015-02-09,2015-02,B02003,107
2015-02-09,2015-02,B02005,5
2015-02-09,2015-02,B02011,2
2015-02-09,2015-02,B02016,39
2015-02-09,2015-02,B02022,10
2015-02-09,2015-02,B02027,4
2015-02-09,2015-02,B02054,7
2015-02-09,2015-02,B02067,91
2015-02-09,2015-02,B02073,8
2015-02-09,2015-02,B02096,25
2015-02-09,2015-02,B02101,74
2015-02-09,2015-02,B02110,8
2015-02-09,2015-02,B02127,3
2015-02-09,2015-02,B02133,14
2015-02-09,2015-02,B02147,5
2015-02-09,2015-02,B02148,4
2015-02-09,2015-02,B02155,9
2015-02-09,2015-02,B02160,1
2015-02-09,2015-02,B02173,3
2015-02-09,2015-02,B02175,7
2015-02-09,2015-02,B02202,16
2015-02-09,2015-02,B02207,108
2015-02-09,2015-02,B02216,113
2015-02-09,2015-02,B02217,11
2015-02-09,2015-02,B02222,10
2015-02-09,2015-02,B02225,16
2015-02-09,2015-02,B02240,9
2015-02-09,2015-02,B02241,15
2015-02-09,2015-02,B02243,6
2015-02-09,2015-02,B02252,4
2015-02-09,2015-02,B02253,38
2015-02-09,2015-02,B02254,11
2015-02-09,2015-02,B02256,2
2015-02-09,2015-02,B02273,12
2015-02-09,2015-02,B02277,16
2015-02-09,2015-02,B02280,17
2015-02-09,2015-02,B02285,20
2015-02-09,2015-02,B02330,9
2015-02-09,2015-02,B02334,6
2015-02-09,2015-02,B02339,1
2015-02-09,2015-02,B02342,7
2015-02-09,2015-02,B02345,43
2015-02-09,2015-02,B02360,1
2015-02-09,2015-02,B02382,24
2015-02-09,2015-02,B02394,1
2015-02-09,2015-02,B02401,50
2015-02-09,2015-02,B02408,31
2015-02-09,2015-02,B02410,7
2015-02-09,2015-02,B02424,6
2015-02-09,2015-02,B02429,14
2015-02-09,2015-02,B02440,13
2015-02-09,2015-02,B02453,64
2015-02-09,2015-02,B02459,1
2015-02-09,2015-02,B02460,2
2015-02-09,2015-02,B02468,6
2015-02-09,2015-02,B02469,24
2015-02-09,2015-02,B02472,5
2015-02-09,2015-02,B02480,1
2015-02-09,2015-02,B02492,7
2015-02-09,2015-02,B02499,9
2015-02-09,2015-02,B02503,9
2015-02-09,2015-02,B02507,21
2015-02-09,2015-02,B02510,16
2015-02-09,2015-02,B02512,1228
2015-02-09,2015-02,B02515,15
2015-02-09,2015-02,B02522,11
2015-02-09,2015-02,B02524,3
2015-02-09,2015-02,B02532,8
2015-02-09,2015-02,B02533,32
2015-02-09,2015-02,B02534,6
2015-02-09,2015-02,B02554,14
2015-02-09,2015-02,B02563,2
2015-02-09,2015-02,B02587,13
2015-02-09,2015-02,B02588,3
2015-02-09,2015-02,B02598,6984
2015-02-09,2015-02,B02608,8
2015-02-09,2015-02,B02609,34
2015-02-09,2015-02,B02610,4
2015-02-09,2015-02,B02612,3
2015-02-09,2015-02,B02617,10194
2015-02-09,2015-02,B02629,1
2015-02-09,2015-02,B02630,7
2015-02-09,2015-02,B02633,5
2015-02-09,2015-02,B02642,15
2015-02-09,2015-02,B02644,55
2015-02-09,2015-02,B02646,50
2015-02-09,2015-02,B02651,34
2015-02-09,2015-02,B02655,19
2015-02-09,2015-02,B02662,2
2015-02-09,2015-02,B02668,15
2015-02-09,2015-02,B02670,7
2015-02-09,2015-02,B02680,13
2015-02-09,2015-02,B02682,8637
2015-02-09,2015-02,B02683,5
2015-02-09,2015-02,B02686,7
2015-02-09,2015-02,B02689,8
2015-02-09,2015-02,B02691,6
2015-02-09,2015-02,B02699,11
2015-02-09,2015-02,B02700,2
2015-02-09,2015-02,B02712,20
2015-02-09,2015-02,B02715,165
2015-02-09,2015-02,B02723,14
2015-02-09,2015-02,B02724,22
2015-02-09,2015-02,B02725,12
2015-02-09,2015-02,B02729,775
2015-02-09,2015-02,B02739,15
2015-02-09,2015-02,B02747,4
2015-02-09,2015-02,B02749,56
2015-02-09,2015-02,B02763,10
2015-02-09,2015-02,B02764,22670
2015-02-09,2015-02,B02765,2759
2015-02-09,2015-02,B02767,7
2015-02-09,2015-02,B02769,39
2015-02-09,2015-02,B02770,29
2015-02-09,2015-02,B02771,18
2015-02-09,2015-02,B02772,6
2015-02-09,2015-02,B02773,6
2015-02-09,2015-02,B02774,312
2015-02-09,2015-02,B02780,13
2015-02-09,2015-02,B02787,17
2015-02-09,2015-02,B02788,212
2015-02-09,2015-02,B02789,171
2015-02-09,2015-02,B02795,29
2015-02-09,2015-02,B02797,1
2015-02-09,2015-02,B02798,4
2015-02-09,2015-02,B02800,12
2015-02-09,2015-02,B02806,26
2015-02-09,2015-02,B02809,1
2015-02-09,2015-02,B02810,27
2015-02-09,2015-02,B02815,25
