pickup_date,pickup_month,base,base_name,trips,year,month,month_name,weekday,weekday_num,week_start,is_weekend,is_month_start,is_month_end,holiday_name,is_federal_holiday,nyc_event,has_nyc_event,weather_code,temperature_2m_max,temperature_2m_min,temperature_avg_f,apparent_temperature_max,apparent_temperature_min,apparent_temperature_avg_f,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,has_rain,has_snow,has_precipitation
2014-08-16,2014-08,B02682,Schmecken,5343,2014,8,August,Saturday,5,2014-08-11,True,False,False,,False,,False,3,78.5,57.6,68.05,77.1,56.7,66.9,0.0,0.0,0.0,0.0,10.9,False,False,False
2014-08-16,2014-08,B02764,Danach-NY,1568,2014,8,August,Saturday,5,2014-08-11,True,False,False,,False,,False,3,78.5,57.6,68.05,77.1,56.7,66.9,0.0,0.0,0.0,0.0,10.9,False,False,False
2014-08-17,2014-08,B02512,Unter,823,2014,8,August,Sunday,6,2014-08-11,True,False,False,,False,,False,2,80.6,62.8,71.69999999999999,79.9,62.8,71.35,0.0,0.0,0.0,0.0,9.6,False,False,False
2014-08-17,2014-08,B02598,Hinter,5318,2014,8,August,Sunday,6,2014-08-11,True,False,False,,False,,False,2,80.6,62.8,71.69999999999999,79.9,62.8,71.35,0.0,0.0,0.0,0.0,9.6,False,False,False
2014-08-17,2014-08,B02617,Weiter,9434,2014,8,August,Sunday,6,2014-08-11,True,False,False,,False,,False,2,80.6,62.8,71.69999999999999,79.9,62.8,71.35,0.0,0.0,0.0,0.0,9.6,False,False,False
2014-08-17,2014-08,B02682,Schmecken,4425,2014,8,August,Sunday,6,2014-08-11,True,False,False,,False,,False,2,80.6,62.8,71.69999999999999,79.9,62.8,71.35,0.0,0.0,0.0,0.0,9.6,False,False,False
2014-08-17,2014-08,B02764,Danach-NY,1209,2014,8,August,Sunday,6,2014-08-11,True,False,False,,False,,False,2,80.6,62.8,71.69999999999999,79.9,62.8,71.35,0.0,0.0,0.0,0.0,9.6,False,False,False
2014-08-18,2014-08,B02512,Unter,898,2014,8,August,Monday,0,2014-08-18,False,False,False,,False,,False,3,78.8,59.0,68.9,77.5,59.5,68.5,0.0,0.0,0.0,0.0,8.8,False,False,False
2014-08-18,2014-08,B02598,Hinter,5477,2014,8,August,Monday,0,2014-08-18,False,False,False,,False,,False,3,78.8,59.0,68.9,77.5,59.5,68.5,0.0,0.0,0.0,0.0,8.8,False,False,False
2014-08-18,2014-08,B02617,Weiter,9629,2014,8,August,Monday,0,2014-08-18,False,False,False,,False,,False,3,78.8,59.0,68.9,77.5,59.5,68.5,0.0,0.0,0.0,0.0,8.8,False,False,False
2014-08-18,2014-08,B02682,Schmecken,4491,2014,8,August,Monday,0,2014-08-18,False,False,False,,False,,False,3,78.8,59.0,68.9,77.5,59.5,68.5,0.0,0.0,0.0,0.0,8.8,False,False,False
2014-08-18,2014-08,B02764,Danach-NY,1461,2014,8,August,Monday,0,2014-08-18,False,False,False,,False,,False,3,78.8,59.0,68.9,77.5,59.5,68.5,0.0,0.0,0.0,0.0,8.8,False,False,False
2014-08-19,2014-08,B02512,Unter,1024,2014,8,August,Tuesday,1,2014-08-18,False,False,False,,False,,False,2,80.4,60.7,70.55000000000001,84.6,60.8,72.69999999999999,0.0,0.0,0.0,0.0,6.9,False,False,False
2014-08-19,2014-08,B02598,Hinter,6664,2014,8,August,Tuesday,1,2014-08-18,False,False,False,,False,,False,2,80.4,60.7,70.55000000000001,84.6,60.8,72.69999999999999,0.0,0.0,0.0,0.0,6.9,False,False,False
2014-08-19,2014-08,B02617,Weiter,10544,2014,8,August,Tuesday,1,2014-08-18,False,False,False,,False,,False,2,80.4,60.7,70.55000000000001,84.6,60.8,72.69999999999999,0.0,0.0,0.0,0.0,6.9,False,False,False
2014-08-19,2014-08,B02682,Schmecken,4831,2014,8,August,Tuesday,1,2014-08-18,False,False,False,,False,,False,2,80.4,60.7,70.55000000000001,84.6,60.8,72.69999999999999,0.0,0.0,0.0,0.0,6.9,False,False,False
2014-08-19,2014-08,B02764,Danach-NY,1771,2014,8,August,Tuesday,1,2014-08-18,False,False,False,,False,,False,2,80.4,60.7,70.55000000000001,84.6,60.8,72.69999999999999,0.0,0.0,0.0,0.0,6.9,False,False,False
2014-08-20,2014-08,B02512,Unter,1092,2014,8,August,Wednesday,2,2014-08-18,False,False,False,,False,,False,51,80.9,64.3,72.6,83.3,68.6,75.94999999999999,0.008,0.008,0.0,1.0,8.3,True,False,True
2014-08-20,2014-08,B02598,Hinter,7310,2014,8,August,Wednesday,2,2014-08-18,False,False,False,,False,,False,51,80.9,64.3,72.6,83.3,68.6,75.94999999999999,0.008,0.008,0.0,1.0,8.3,True,False,True
2014-08-20,2014-08,B02617,Weiter,11940,2014,8,August,Wednesday,2,2014-08-18,False,False,False,,False,,False,51,80.9,64.3,72.6,83.3,68.6,75.94999999999999,0.008,0.008,0.0,1.0,8.3,True,False,True
2014-08-20,2014-08,B02682,Schmecken,5627,2014,8,August,Wednesday,2,2014-08-18,False,False,False,,False,,False,51,80.9,64.3,72.6,83.3,68.6,75.94999999999999,0.008,0.008,0.0,1.0,8.3,True,False,True
2014-08-20,2014-08,B02764,Danach-NY,1986,2014,8,August,Wednesday,2,2014-08-18,False,False,False,,False,,False,51,80.9,64.3,72.6,83.3,68.6,75.94999999999999,0.008,0.008,0.0,1.0,8.3,True,False,True
2014-08-21,2014-08,B02512,Unter,1203,2014,8,August,Thursday,3,2014-08-18,False,False,False,,False,,False,51,79.1,66.7,72.9,82.3,70.5,76.4,0.059,0.059,0.0,6.0,8.5,True,False,True
2014-08-21,2014-08,B02598,Hinter,8523,2014,8,August,Thursday,3,2014-08-18,False,False,False,,False,,False,51,79.1,66.7,72.9,82.3,70.5,76.4,0.059,0.059,0.0,6.0,8.5,True,False,True
2014-08-21,2014-08,B02617,Weiter,13646,2014,8,August,Thursday,3,2014-08-18,False,False,False,,False,,False,51,79.1,66.7,72.9,82.3,70.5,76.4,0.059,0.059,0.0,6.0,8.5,True,False,True
2014-08-21,2014-08,B02682,Schmecken,6639,2014,8,August,Thursday,3,2014-08-18,False,False,False,,False,,False,51,79.1,66.7,72.9,82.3,70.5,76.4,0.059,0.059,0.0,6.0,8.5,True,False,True
2014-08-21,2014-08,B02764,Danach-NY,2293,2014,8,August,Thursday,3,2014-08-18,False,False,False,,False,,False,51,79.1,66.7,72.9,82.3,70.5,76.4,0.059,0.059,0.0,6.0,8.5,True,False,True
2014-08-22,2014-08,B02512,Unter,1032,2014,8,August,Friday,4,2014-08-18,False,False,False,,False,,False,51,75.8,67.3,71.55,77.3,69.2,73.25,0.047,0.047,0.0,6.0,7.8,True,False,True
2014-08-22,2014-08,B02598,Hinter,7688,2014,8,August,Friday,4,2014-08-18,False,False,False,,False,,False,51,75.8,67.3,71.55,77.3,69.2,73.25,0.047,0.047,0.0,6.0,7.8,True,False,True
2014-08-22,2014-08,B02617,Weiter,12361,2014,8,August,Friday,4,2014-08-18,False,False,False,,False,,False,51,75.8,67.3,71.55,77.3,69.2,73.25,0.047,0.047,0.0,6.0,7.8,True,False,True
2014-08-22,2014-08,B02682,Schmecken,5965,2014,8,August,Friday,4,2014-08-18,False,False,False,,False,,False,51,75.8,67.3,71.55,77.3,69.2,73.25,0.047,0.047,0.0,6.0,7.8,True,False,True
2014-08-22,2014-08,B02764,Danach-NY,2466,2014,8,August,Friday,4,2014-08-18,False,False,False,,False,,False,51,75.8,67.3,71.55,77.3,69.2,73.25,0.047,0.047,0.0,6.0,7.8,True,False,True
2014-08-23,2014-08,B02512,Unter,879,2014,8,August,Saturday,5,2014-08-18,True,False,False,,False,,False,53,73.9,65.2,69.55000000000001,73.4,66.9,70.15,0.098,0.098,0.0,6.0,8.1,True,False,True
2014-08-23,2014-08,B02598,Hinter,6852,2014,8,August,Saturday,5,2014-08-18,True,False,False,,False,,False,53,73.9,65.2,69.55000000000001,73.4,66.9,70.15,0.098,0.098,0.0,6.0,8.1,True,False,True
2014-08-23,2014-08,B02617,Weiter,11355,2014,8,August,Saturday,5,2014-08-18,True,False,False,,False,,False,53,73.9,65.2,69.55000000000001,73.4,66.9,70.15,0.098,0.098,0.0,6.0,8.1,True,False,True
2014-08-23,2014-08,B02682,Schmecken,5449,2014,8,August,Saturday,5,2014-08-18,True,False,False,,False,,False,53,73.9,65.2,69.55000000000001,73.4,66.9,70.15,0.098,0.098,0.0,6.0,8.1,True,False,True
2014-08-23,2014-08,B02764,Danach-NY,2562,2014,8,August,Saturday,5,2014-08-18,True,False,False,,False,,False,53,73.9,65.2,69.55000000000001,73.4,66.9,70.15,0.098,0.098,0.0,6.0,8.1,True,False,True
2014-08-24,2014-08,B02512,Unter,769,2014,8,August,Sunday,6,2014-08-18,True,False,False,,False,,False,3,77.6,60.6,69.1,76.7,62.3,69.5,0.0,0.0,0.0,0.0,8.2,False,False,False
2014-08-24,2014-08,B02598,Hinter,5631,2014,8,August,Sunday,6,2014-08-18,True,False,False,,False,,False,3,77.6,60.6,69.1,76.7,62.3,69.5,0.0,0.0,0.0,0.0,8.2,False,False,False
2014-08-24,2014-08,B02617,Weiter,9475,2014,8,August,Sunday,6,2014-08-18,True,False,False,,False,,False,3,77.6,60.6,69.1,76.7,62.3,69.5,0.0,0.0,0.0,0.0,8.2,False,False,False
2014-08-24,2014-08,B02682,Schmecken,4329,2014,8,August,Sunday,6,2014-08-18,True,False,False,,False,,False,3,77.6,60.6,69.1,76.7,62.3,69.5,0.0,0.0,0.0,0.0,8.2,False,False,False
2014-08-24,2014-08,B02764,Danach-NY,1832,2014,8,August,Sunday,6,2014-08-18,True,False,False,,False,,False,3,77.6,60.6,69.1,76.7,62.3,69.5,0.0,0.0,0.0,0.0,8.2,False,False,False
2014-08-25,2014-08,B02512,Unter,777,2014,8,August,Monday,0,2014-08-25,False,False,False,,False,US Open starts,True,3,85.6,58.9,72.25,88.9,59.4,74.15,0.0,0.0,0.0,0.0,5.1,False,False,False
2014-08-25,2014-08,B02598,Hinter,5521,2014,8,August,Monday,0,2014-08-25,False,False,False,,False,US Open starts,True,3,85.6,58.9,72.25,88.9,59.4,74.15,0.0,0.0,0.0,0.0,5.1,False,False,False
2014-08-25,2014-08,B02617,Weiter,9266,2014,8,August,Monday,0,2014-08-25,False,False,False,,False,US Open starts,True,3,85.6,58.9,72.25,88.9,59.4,74.15,0.0,0.0,0.0,0.0,5.1,False,False,False
2014-08-25,2014-08,B02682,Schmecken,4445,2014,8,August,Monday,0,2014-08-25,False,False,False,,False,US Open starts,True,3,85.6,58.9,72.25,88.9,59.4,74.15,0.0,0.0,0.0,0.0,5.1,False,False,False
2014-08-25,2014-08,B02764,Danach-NY,2084,2014,8,August,Monday,0,2014-08-25,False,False,False,,False,US Open starts,True,3,85.6,58.9,72.25,88.9,59.4,74.15,0.0,0.0,0.0,0.0,5.1,False,False,False
2014-08-26,2014-08,B02512,Unter,943,2014,8,August,Tuesday,1,2014-08-25,False,False,False,,False,,False,3,85.2,69.8,77.5,90.4,72.0,81.2,0.0,0.0,0.0,0.0,7.2,False,False,False
2014-08-26,2014-08,B02598,Hinter,6015,2014,8,August,Tuesday,1,2014-08-25,False,False,False,,False,,False,3,85.2,69.8,77.5,90.4,72.0,81.2,0.0,0.0,0.0,0.0,7.2,False,False,False
2014-08-26,2014-08,B02617,Weiter,9952,2014,8,August,Tuesday,1,2014-08-25,False,False,False,,False,,False,3,85.2,69.8,77.5,90.4,72.0,81.2,0.0,0.0,0.0,0.0,7.2,False,False,False
2014-08-26,2014-08,B02682,Schmecken,5198,2014,8,August,Tuesday,1,2014-08-25,False,False,False,,False,,False,3,85.2,69.8,77.5,90.4,72.0,81.2,0.0,0.0,0.0,0.0,7.2,False,False,False
2014-08-26,2014-08,B02764,Danach-NY,2442,2014,8,August,Tuesday,1,2014-08-25,False,False,False,,False,,False,3,85.2,69.8,77.5,90.4,72.0,81.2,0.0,0.0,0.0,0.0,7.2,False,False,False
2014-08-27,2014-08,B02512,Unter,930,2014,8,August,Wednesday,2,2014-08-25,False,False,False,,False,,False,3,88.4,64.4,76.4,92.7,66.9,79.80000000000001,0.0,0.0,0.0,0.0,6.9,False,False,False
2014-08-27,2014-08,B02598,Hinter,6828,2014,8,August,Wednesday,2,2014-08-25,False,False,False,,False,,False,3,88.4,64.4,76.4,92.7,66.9,79.80000000000001,0.0,0.0,0.0,0.0,6.9,False,False,False
2014-08-27,2014-08,B02617,Weiter,11047,2014,8,August,Wednesday,2,2014-08-25,False,False,False,,False,,False,3,88.4,64.4,76.4,92.7,66.9,79.80000000000001,0.0,0.0,0.0,0.0,6.9,False,False,False
2014-08-27,2014-08,B02682,Schmecken,5553,2014,8,August,Wednesday,2,2014-08-25,False,False,False,,False,,False,3,88.4,64.4,76.4,92.7,66.9,79.80000000000001,0.0,0.0,0.0,0.0,6.9,False,False,False
2014-08-27,2014-08,B02764,Danach-NY,2660,2014,8,August,Wednesday,2,2014-08-25,False,False,False,,False,,False,3,88.4,64.4,76.4,92.7,66.9,79.80000000000001,0.0,0.0,0.0,0.0,6.9,False,False,False
2014-08-28,2014-08,B02512,Unter,959,2014,8,August,Thursday,3,2014-08-25,False,False,False,,False,,False,2,81.0,67.9,74.45,81.6,64.2,72.9,0.0,0.0,0.0,0.0,11.9,False,False,False
2014-08-28,2014-08,B02598,Hinter,7126,2014,8,August,Thursday,3,2014-08-25,False,False,False,,False,,False,2,81.0,67.9,74.45,81.6,64.2,72.9,0.0,0.0,0.0,0.0,11.9,False,False,False
2014-08-28,2014-08,B02617,Weiter,11663,2014,8,August,Thursday,3,2014-08-25,False,False,False,,False,,False,2,81.0,67.9,74.45,81.6,64.2,72.9,0.0,0.0,0.0,0.0,11.9,False,False,False
2014-08-28,2014-08,B02682,Schmecken,5654,2014,8,August,Thursday,3,2014-08-25,False,False,False,,False,,False,2,81.0,67.9,74.45,81.6,64.2,72.9,0.0,0.0,0.0,0.0,11.9,False,False,False
2014-08-28,2014-08,B02764,Danach-NY,3195,2014,8,August,Thursday,3,2014-08-25,False,False,False,,False,,False,2,81.0,67.9,74.45,81.6,64.2,72.9,0.0,0.0,0.0,0.0,11.9,False,False,False
2014-08-29,2014-08,B02512,Unter,936,2014,8,August,Friday,4,2014-08-25,False,False,False,,False,,False,3,76.7,60.0,68.35,79.0,58.8,68.9,0.0,0.0,0.0,0.0,8.9,False,False,False
2014-08-29,2014-08,B02598,Hinter,6819,2014,8,August,Friday,4,2014-08-25,False,False,False,,False,,False,3,76.7,60.0,68.35,79.0,58.8,68.9,0.0,0.0,0.0,0.0,8.9,False,False,False
2014-08-29,2014-08,B02617,Weiter,10910,2014,8,August,Friday,4,2014-08-25,False,False,False,,False,,False,3,76.7,60.0,68.35,79.0,58.8,68.9,0.0,0.0,0.0,0.0,8.9,False,False,False
2014-08-29,2014-08,B02682,Schmecken,5437,2014,8,August,Friday,4,2014-08-25,False,False,False,,False,,False,3,76.7,60.0,68.35,79.0,58.8,68.9,0.0,0.0,0.0,0.0,8.9,False,False,False
2014-08-29,2014-08,B02764,Danach-NY,3322,2014,8,August,Friday,4,2014-08-25,False,False,False,,False,,False,3,76.7,60.0,68.35,79.0,58.8,68.9,0.0,0.0,0.0,0.0,8.9,False,False,False
2014-08-30,2014-08,B02512,Unter,724,2014,8,August,Saturday,5,2014-08-25,True,False,False,,False,,False,3,79.3,62.5,70.9,80.0,63.7,71.85,0.0,0.0,0.0,0.0,9.2,False,False,False
2014-08-30,2014-08,B02598,Hinter,5756,2014,8,August,Saturday,5,2014-08-25,True,False,False,,False,,False,3,79.3,62.5,70.9,80.0,63.7,71.85,0.0,0.0,0.0,0.0,9.2,False,False,False
2014-08-30,2014-08,B02617,Weiter,9445,2014,8,August,Saturday,5,2014-08-25,True,False,False,,False,,False,3,79.3,62.5,70.9,80.0,63.7,71.85,0.0,0.0,0.0,0.0,9.2,False,False,False
2014-08-30,2014-08,B02682,Schmecken,4719,2014,8,August,Saturday,5,2014-08-25,True,False,False,,False,,False,3,79.3,62.5,70.9,80.0,63.7,71.85,0.0,0.0,0.0,0.0,9.2,False,False,False
2014-08-30,2014-08,B02764,Danach-NY,3286,2014,8,August,Saturday,5,2014-08-25,True,False,False,,False,,False,3,79.3,62.5,70.9,80.0,63.7,71.85,0.0,0.0,0.0,0.0,9.2,False,False,False
2014-08-31,2014-08,B02512,Unter,738,2014,8,August,Sunday,6,2014-08-25,True,False,True,,False,,False,63,87.8,70.5,79.15,92.1,73.2,82.65,0.362,0.362,0.0,7.0,8.7,True,False,True
2014-08-31,2014-08,B02598,Hinter,5584,2014,8,August,Sunday,6,2014-08-25,True,False,True,,False,,False,63,87.8,70.5,79.15,92.1,73.2,82.65,0.362,0.362,0.0,7.0,8.7,True,False,True
2014-08-31,2014-08,B02617,Weiter,9558,2014,8,August,Sunday,6,2014-08-25,True,False,True,,False,,False,63,87.8,70.5,79.15,92.1,73.2,82.65,0.362,0.362,0.0,7.0,8.7,True,False,True
2014-08-31,2014-08,B02682,Schmecken,4342,2014,8,August,Sunday,6,2014-08-25,True,False,True,,False,,False,63,87.8,70.5,79.15,92.1,73.2,82.65,0.362,0.362,0.0,7.0,8.7,True,False,True
2014-08-31,2014-08,B02764,Danach-NY,3049,2014,8,August,Sunday,6,2014-08-25,True,False,True,,False,,False,63,87.8,70.5,79.15,92.1,73.2,82.65,0.362,0.362,0.0,7.0,8.7,True,False,True
2014-09-01,2014-09,B02512,Unter,638,2014,9,September,Monday,0,2014-09-01,False,True,False,Labor Day,True,Labor Day,True,51,86.0,71.4,78.7,90.9,78.2,84.55000000000001,0.02,0.02,0.0,2.0,6.9,True,False,True
2014-09-01,2014-09,B02598,Hinter,4626,2014,9,September,Monday,0,2014-09-01,False,True,False,Labor Day,True,Labor Day,True,51,86.0,71.4,78.7,90.9,78.2,84.55000000000001,0.02,0.02,0.0,2.0,6.9,True,False,True
2014-09-01,2014-09,B02617,Weiter,7940,2014,9,September,Monday,0,2014-09-01,False,True,False,Labor Day,True,Labor Day,True,51,86.0,71.4,78.7,90.9,78.2,84.55000000000001,0.02,0.02,0.0,2.0,6.9,True,False,True
2014-09-01,2014-09,B02682,Schmecken,3677,2014,9,September,Monday,0,2014-09-01,False,True,False,Labor Day,True,Labor Day,True,51,86.0,71.4,78.7,90.9,78.2,84.55000000000001,0.02,0.02,0.0,2.0,6.9,True,False,True
2014-09-01,2014-09,B02764,Danach-NY,3080,2014,9,September,Monday,0,2014-09-01,False,True,False,Labor Day,True,Labor Day,True,51,86.0,71.4,78.7,90.9,78.2,84.55000000000001,0.02,0.02,0.0,2.0,6.9,True,False,True
2014-09-02,2014-09,B02512,Unter,1188,2014,9,September,Tuesday,1,2014-09-01,False,False,False,,False,,False,3,89.8,71.5,80.65,96.4,77.1,86.75,0.0,0.0,0.0,0.0,12.7,False,False,False
2014-09-02,2014-09,B02598,Hinter,6970,2014,9,September,Tuesday,1,2014-09-01,False,False,False,,False,,False,3,89.8,71.5,80.65,96.4,77.1,86.75,0.0,0.0,0.0,0.0,12.7,False,False,False
2014-09-02,2014-09,B02617,Weiter,11642,2014,9,September,Tuesday,1,2014-09-01,False,False,False,,False,,False,3,89.8,71.5,80.65,96.4,77.1,86.75,0.0,0.0,0.0,0.0,12.7,False,False,False
2014-09-02,2014-09,B02682,Schmecken,5729,2014,9,September,Tuesday,1,2014-09-01,False,False,False,,False,,False,3,89.8,71.5,80.65,96.4,77.1,86.75,0.0,0.0,0.0,0.0,12.7,False,False,False
2014-09-02,2014-09,B02764,Danach-NY,3302,2014,9,September,Tuesday,1,2014-09-01,False,False,False,,False,,False,3,89.8,71.5,80.65,96.4,77.1,86.75,0.0,0.0,0.0,0.0,12.7,False,False,False
2014-09-03,2014-09,B02512,Unter,1284,2014,9,September,Wednesday,2,2014-09-01,False,False,False,,False,,False,3,84.8,69.7,77.25,85.9,72.0,78.95,0.0,0.0,0.0,0.0,12.6,False,False,False
2014-09-03,2014-09,B02598,Hinter,8079,2014,9,September,Wednesday,2,2014-09-01,False,False,False,,False,,False,3,84.8,69.7,77.25,85.9,72.0,78.95,0.0,0.0,0.0,0.0,12.6,False,False,False
2014-09-03,2014-09,B02617,Weiter,13019,2014,9,September,Wednesday,2,2014-09-01,False,False,False,,False,,False,3,84.8,69.7,77.25,85.9,72.0,78.95,0.0,0.0,0.0,0.0,12.6,False,False,False
2014-09-03,2014-09,B02682,Schmecken,6462,2014,9,September,Wednesday,2,2014-09-01,False,False,False,,False,,False,3,84.8,69.7,77.25,85.9,72.0,78.95,0.0,0.0,0.0,0.0,12.6,False,False,False
2014-09-03,2014-09,B02764,Danach-NY,3787,2014,9,September,Wednesday,2,2014-09-01,False,False,False,,False,,False,3,84.8,69.7,77.25,85.9,72.0,78.95,0.0,0.0,0.0,0.0,12.6,False,False,False
2014-09-04,2014-09,B02512,Unter,1513,2014,9,September,Thursday,3,2014-09-01,False,False,False,,False,,False,3,84.8,65.6,75.19999999999999,86.8,68.2,77.5,0.0,0.0,0.0,0.0,8.5,False,False,False
2014-09-04,2014-09,B02598,Hinter,9412,2014,9,September,Thursday,3,2014-09-01,False,False,False,,False,,False,3,84.8,65.6,75.19999999999999,86.8,68.2,77.5,0.0,0.0,0.0,0.0,8.5,False,False,False
2014-09-04,2014-09,B02617,Weiter,15185,2014,9,September,Thursday,3,2014-09-01,False,False,False,,False,,False,3,84.8,65.6,75.19999999999999,86.8,68.2,77.5,0.0,0.0,0.0,0.0,8.5,False,False,False
2014-09-04,2014-09,B02682,Schmecken,7670,2014,9,September,Thursday,3,2014-09-01,False,False,False,,False,,False,3,84.8,65.6,75.19999999999999,86.8,68.2,77.5,0.0,0.0,0.0,0.0,8.5,False,False,False
2014-09-04,2014-09,B02764,Danach-NY,4580,2014,9,September,Thursday,3,2014-09-01,False,False,False,,False,,False,3,84.8,65.6,75.19999999999999,86.8,68.2,77.5,0.0,0.0,0.0,0.0,8.5,False,False,False
2014-09-05,2014-09,B02512,Unter,1808,2014,9,September,Friday,4,2014-09-01,False,False,False,,False,,False,51,84.8,66.9,75.85,89.8,71.4,80.6,0.024,0.024,0.0,2.0,7.6,True,False,True
2014-09-05,2014-09,B02598,Hinter,10036,2014,9,September,Friday,4,2014-09-01,False,False,False,,False,,False,51,84.8,66.9,75.85,89.8,71.4,80.6,0.024,0.024,0.0,2.0,7.6,True,False,True
2014-09-05,2014-09,B02617,Weiter,16472,2014,9,September,Friday,4,2014-09-01,False,False,False,,False,,False,51,84.8,66.9,75.85,89.8,71.4,80.6,0.024,0.024,0.0,2.0,7.6,True,False,True
2014-09-05,2014-09,B02682,Schmecken,8660,2014,9,September,Friday,4,2014-09-01,False,False,False,,False,,False,51,84.8,66.9,75.85,89.8,71.4,80.6,0.024,0.024,0.0,2.0,7.6,True,False,True
2014-09-05,2014-09,B02764,Danach-NY,5343,2014,9,September,Friday,4,2014-09-01,False,False,False,,False,,False,51,84.8,66.9,75.85,89.8,71.4,80.6,0.024,0.024,0.0,2.0,7.6,True,False,True
2014-09-06,2014-09,B02512,Unter,1580,2014,9,September,Saturday,5,2014-09-01,True,False,False,,False,,False,55,90.7,73.9,82.30000000000001,94.8,79.4,87.1,0.059,0.059,0.0,2.0,10.7,True,False,True
2014-09-06,2014-09,B02598,Hinter,9848,2014,9,September,Saturday,5,2014-09-01,True,False,False,,False,,False,55,90.7,73.9,82.30000000000001,94.8,79.4,87.1,0.059,0.059,0.0,2.0,10.7,True,False,True
2014-09-06,2014-09,B02617,Weiter,15573,2014,9,September,Saturday,5,2014-09-01,True,False,False,,False,,False,55,90.7,73.9,82.30000000000001,94.8,79.4,87.1,0.059,0.059,0.0,2.0,10.7,True,False,True
2014-09-06,2014-09,B02682,Schmecken,8132,2014,9,September,Saturday,5,2014-09-01,True,False,False,,False,,False,55,90.7,73.9,82.30000000000001,94.8,79.4,87.1,0.059,0.059,0.0,2.0,10.7,True,False,True
2014-09-06,2014-09,B02764,Danach-NY,5387,2014,9,September,Saturday,5,2014-09-01,True,False,False,,False,,False,55,90.7,73.9,82.30000000000001,94.8,79.4,87.1,0.059,0.059,0.0,2.0,10.7,True,False,True
2014-09-07,2014-09,B02512,Unter,1124,2014,9,September,Sunday,6,2014-09-01,True,False,False,,False,,False,53,79.0,65.2,72.1,79.4,66.6,73.0,0.059,0.059,0.0,3.0,9.6,True,False,True
2014-09-07,2014-09,B02598,Hinter,7122,2014,9,September,Sunday,6,2014-09-01,True,False,False,,False,,False,53,79.0,65.2,72.1,79.4,66.6,73.0,0.059,0.059,0.0,3.0,9.6,True,False,True
2014-09-07,2014-09,B02617,Weiter,11639,2014,9,September,Sunday,6,2014-09-01,True,False,False,,False,,False,53,79.0,65.2,72.1,79.4,66.6,73.0,0.059,0.059,0.0,3.0,9.6,True,False,True
2014-09-07,2014-09,B02682,Schmecken,5983,2014,9,September,Sunday,6,2014-09-01,True,False,False,,False,,False,53,79.0,65.2,72.1,79.4,66.6,73.0,0.059,0.059,0.0,3.0,9.6,True,False,True
2014-09-07,2014-09,B02764,Danach-NY,4266,2014,9,September,Sunday,6,2014-09-01,True,False,False,,False,,False,53,79.0,65.2,72.1,79.4,66.6,73.0,0.059,0.059,0.0,3.0,9.6,True,False,True
2014-09-08,2014-09,B02512,Unter,1211,2014,9,September,Monday,0,2014-09-08,False,False,False,,False,US Open ends,True,3,74.9,63.7,69.30000000000001,72.6,62.3,67.44999999999999,0.0,0.0,0.0,0.0,10.8,False,False,False
2014-09-08,2014-09,B02598,Hinter,7286,2014,9,September,Monday,0,2014-09-08,False,False,False,,False,US Open ends,True,3,74.9,63.7,69.30000000000001,72.6,62.3,67.44999999999999,0.0,0.0,0.0,0.0,10.8,False,False,False
2014-09-08,2014-09,B02617,Weiter,11752,2014,9,September,Monday,0,2014-09-08,False,False,False,,False,US Open ends,True,3,74.9,63.7,69.30000000000001,72.6,62.3,67.44999999999999,0.0,0.0,0.0,0.0,10.8,False,False,False
2014-09-08,2014-09,B02682,Schmecken,6257,2014,9,September,Monday,0,2014-09-08,False,False,False,,False,US Open ends,True,3,74.9,63.7,69.30000000000001,72.6,62.3,67.44999999999999,0.0,0.0,0.0,0.0,10.8,False,False,False
2014-09-08,2014-09,B02764,Danach-NY,3854,2014,9,September,Monday,0,2014-09-08,False,False,False,,False,US Open ends,True,3,74.9,63.7,69.30000000000001,72.6,62.3,67.44999999999999,0.0,0.0,0.0,0.0,10.8,False,False,False
2014-09-09,2014-09,B02512,Unter,1254,2014,9,September,Tuesday,1,2014-09-08,False,False,False,,False,,False,51,72.7,64.1,68.4,71.8,62.8,67.3,0.008,0.008,0.0,1.0,10.6,True,False,True
2014-09-09,2014-09,B02598,Hinter,8393,2014,9,September,Tuesday,1,2014-09-08,False,False,False,,False,,False,51,72.7,64.1,68.4,71.8,62.8,67.3,0.008,0.008,0.0,1.0,10.6,True,False,True
2014-09-09,2014-09,B02617,Weiter,13211,2014,9,September,Tuesday,1,2014-09-08,False,False,False,,False,,False,51,72.7,64.1,68.4,71.8,62.8,67.3,0.008,0.008,0.0,1.0,10.6,True,False,True
2014-09-09,2014-09,B02682,Schmecken,6776,2014,9,September,Tuesday,1,2014-09-08,False,False,False,,False,,False,51,72.7,64.1,68.4,71.8,62.8,67.3,0.008,0.008,0.0,1.0,10.6,True,False,True
2014-09-09,2014-09,B02764,Danach-NY,4926,2014,9,September,Tuesday,1,2014-09-08,False,False,False,,False,,False,51,72.7,64.1,68.4,71.8,62.8,67.3,0.008,0.008,0.0,1.0,10.6,True,False,True
2014-09-10,2014-09,B02512,Unter,1374,2014,9,September,Wednesday,2,2014-09-08,False,False,False,,False,,False,3,76.3,61.4,68.85,78.4,61.9,70.15,0.0,0.0,0.0,0.0,7.2,False,False,False
